date_time,deposited,withdrawn,net_deposit,accumulated_deposited,accumulated_withdrawn,accumulated_net_deposited
2023-11-16,0,0,0,3425.4222145246245,176.9996890028,3248.4225255218244
2023-11-15,160.55185668000001,0,160.55185668000001,3425.4222145246245,176.9996890028,3248.4225255218244
2023-11-14,264.17,145,119.17000000000002,3264.8703578446243,176.9996890028,3087.870668841824
2023-11-13,0,0,0,3000.7003578446242,31.9996890028,2968.700668841824
2023-11-12,0,0,0,3000.7003578446242,31.9996890028,2968.700668841824
2023-11-11,0,0,0,3000.7003578446242,31.9996890028,2968.700668841824
2023-11-10,113.5185668,0,113.5185668,3000.7003578446242,31.9996890028,2968.700668841824
2023-11-09,252.65371336000004,0,252.65371336000004,2887.1817910446243,31.9996890028,2855.1821020418242
2023-11-08,132,0,132,2634.5280776846243,31.9996890028,2602.5283886818243
2023-11-07,35.28,0,35.28,2502.5280776846243,31.9996890028,2470.5283886818243
2023-11-06,0,0,0,2467.248077684624,31.9996890028,2435.248388681824
2023-11-05,5,0,5,2467.248077684624,31.9996890028,2435.248388681824
2023-11-04,10.55185668,0,10.55185668,2462.248077684624,31.9996890028,2430.248388681824
2023-11-03,21.10371336,0,21.10371336,2451.696221004624,31.9996890028,2419.696532001824
2023-11-02,17,0,17,2430.592507644624,31.9996890028,2398.592818641824
2023-11-01,0,0,0,2413.592507644624,31.9996890028,2381.592818641824
2023-10-31,0,0,0,2413.592507644624,31.9996890028,2381.592818641824
2023-10-30,0,0,0,2413.592507644624,31.9996890028,2381.592818641824
2023-10-29,0,0,0,2413.592507644624,31.9996890028,2381.592818641824
2023-10-28,0,0,0,2413.592507644624,31.9996890028,2381.592818641824
2023-10-27,0,0,0,2413.592507644624,31.9996890028,2381.592818641824
2023-10-26,59.99,0,59.99,2413.592507644624,31.9996890028,2381.592818641824
2023-10-25,7.99,0,7.99,2353.6025076446244,31.9996890028,2321.6028186418243
2023-10-24,0,0,0,2345.6125076446247,31.9996890028,2313.6128186418246
2023-10-23,21.10371336,0,21.10371336,2345.6125076446247,31.9996890028,2313.6128186418246
2023-10-22,0,0,0,2324.508794284625,31.9996890028,2292.5091052818248
2023-10-21,0,0,0,2324.508794284625,31.9996890028,2292.5091052818248
2023-10-20,0,0,0,2324.508794284625,31.9996890028,2292.5091052818248
2023-10-19,0,0,0,2324.508794284625,31.9996890028,2292.5091052818248
2023-10-18,300,0,300,2324.508794284625,31.9996890028,2292.5091052818248
2023-10-17,0,0,0,2024.5087942846249,31.9996890028,1992.5091052818248
2023-10-16,23.116008576,0,23.116008576,2024.5087942846249,31.9996890028,1992.5091052818248
2023-10-15,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-14,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-13,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-12,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-11,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-10,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-09,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-08,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-07,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-06,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-05,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-04,0,0,0,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-03,0,6.999689002799999,-6.999689002799999,2001.3927857086248,31.9996890028,1969.3930967058247
2023-10-02,0,0,0,2001.3927857086248,25,1976.3927857086248
2023-10-01,0,0,0,2001.3927857086248,25,1976.3927857086248
2023-09-30,0,0,0,2001.3927857086248,25,1976.3927857086248
2023-09-29,10.602680508,0,10.602680508,2001.3927857086248,25,1976.3927857086248
2023-09-28,14.06,0,14.06,1990.7901052006248,25,1965.7901052006248
2023-09-27,0,0,0,1976.7301052006248,25,1951.7301052006248
2023-09-26,0,0,0,1976.7301052006248,25,1951.7301052006248
2023-09-25,0,0,0,1976.7301052006248,25,1951.7301052006248
2023-09-24,0,0,0,1976.7301052006248,25,1951.7301052006248
2023-09-23,0,0,0,1976.7301052006248,25,1951.7301052006248
2023-09-22,13.565429256594724,0,13.565429256594724,1976.7301052006248,25,1951.7301052006248
2023-09-21,0,0,0,1963.16467594403,25,1938.16467594403
2023-09-20,594.58,0,594.58,1963.16467594403,25,1938.16467594403
2023-09-19,0,0,0,1368.58467594403,25,1343.58467594403
2023-09-18,0,0,0,1368.58467594403,25,1343.58467594403
2023-09-17,0,0,0,1368.58467594403,25,1343.58467594403
2023-09-16,0,0,0,1368.58467594403,25,1343.58467594403
2023-09-15,7.9,0,7.9,1368.58467594403,25,1343.58467594403
2023-09-14,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-13,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-12,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-11,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-10,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-09,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-08,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-07,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-06,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-05,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-04,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-03,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-02,0,0,0,1360.68467594403,25,1335.68467594403
2023-09-01,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-31,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-30,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-29,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-28,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-27,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-26,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-25,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-24,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-23,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-22,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-21,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-20,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-19,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-18,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-17,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-16,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-15,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-14,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-13,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-12,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-11,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-10,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-09,0,0,0,1360.68467594403,25,1335.68467594403
2023-08-08,1056.05515782136,0,1056.05515782136,1360.68467594403,25,1335.68467594403
2023-08-07,193,0,193,304.62951812267,25,279.62951812267
2023-08-06,0,25,-25,111.62951812266999,25,86.62951812266999
2023-08-05,0,0,0,111.62951812266999,0,111.62951812266999
2023-08-04,0,0,0,111.62951812266999,0,111.62951812266999
2023-08-03,0,0,0,111.62951812266999,0,111.62951812266999
2023-08-02,0,0,0,111.62951812266999,0,111.62951812266999
2023-08-01,0,0,0,111.62951812266999,0,111.62951812266999
2023-07-31,49,0,49,111.62951812266999,0,111.62951812266999
2023-07-30,0,0,0,62.62951812267,0,62.62951812267
2023-07-29,0,0,0,62.62951812267,0,62.62951812267
2023-07-28,0,0,0,62.62951812267,0,62.62951812267
2023-07-27,0,0,0,62.62951812267,0,62.62951812267
2023-07-26,0,0,0,62.62951812267,0,62.62951812267
2023-07-25,0,0,0,62.62951812267,0,62.62951812267
2023-07-24,0,0,0,62.62951812267,0,62.62951812267
2023-07-23,0,0,0,62.62951812267,0,62.62951812267
2023-07-22,0,0,0,62.62951812267,0,62.62951812267
2023-07-21,0,0,0,62.62951812267,0,62.62951812267
2023-07-20,0,0,0,62.62951812267,0,62.62951812267
2023-07-19,0,0,0,62.62951812267,0,62.62951812267
2023-07-18,0,0,0,62.62951812267,0,62.62951812267
2023-07-17,0,0,0,62.62951812267,0,62.62951812267
2023-07-16,0,0,0,62.62951812267,0,62.62951812267
2023-07-15,0,0,0,62.62951812267,0,62.62951812267
2023-07-14,0,0,0,62.62951812267,0,62.62951812267
2023-07-13,0,0,0,62.62951812267,0,62.62951812267
2023-07-12,0,0,0,62.62951812267,0,62.62951812267
2023-07-11,0,0,0,62.62951812267,0,62.62951812267
2023-07-10,0,0,0,62.62951812267,0,62.62951812267
2023-07-09,0,0,0,62.62951812267,0,62.62951812267
2023-07-08,0,0,0,62.62951812267,0,62.62951812267
2023-07-07,0,0,0,62.62951812267,0,62.62951812267
2023-07-06,0,0,0,62.62951812267,0,62.62951812267
2023-07-05,0,0,0,62.62951812267,0,62.62951812267
2023-07-04,0,0,0,62.62951812267,0,62.62951812267
2023-07-03,0,0,0,62.62951812267,0,62.62951812267
2023-07-02,0,0,0,62.62951812267,0,62.62951812267
2023-07-01,0,0,0,62.62951812267,0,62.62951812267
2023-06-30,0,0,0,62.62951812267,0,62.62951812267
2023-06-29,0,0,0,62.62951812267,0,62.62951812267
2023-06-28,0,0,0,62.62951812267,0,62.62951812267
2023-06-27,0,0,0,62.62951812267,0,62.62951812267
2023-06-26,0,0,0,62.62951812267,0,62.62951812267
2023-06-25,56.62951812267,0,56.62951812267,62.62951812267,0,62.62951812267
2023-06-24,0,0,0,6,0,6
2023-06-23,0,0,0,6,0,6
2023-06-22,0,0,0,6,0,6
2023-06-21,0,0,0,6,0,6
2023-06-20,0,0,0,6,0,6
2023-06-19,3,0,3,6,0,6
2023-06-18,3,0,3,3,0,3
2023-06-17,0,0,0,0,0,0
2023-06-16,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0
2023-06-14,0,0,0,0,0,0
2023-06-13,0,0,0,0,0,0
2023-06-12,0,0,0,0,0,0
2023-06-11,0,0,0,0,0,0
2023-06-10,0,0,0,0,0,0
2023-06-09,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0
2023-06-07,0,0,0,0,0,0
2023-06-06,0,0,0,0,0,0
2023-06-05,0,0,0,0,0,0
2023-06-04,0,0,0,0,0,0
2023-06-03,0,0,0,0,0,0
2023-06-02,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0
